hour, windN, windE, gust, visibility, cloudCover, temp, dewpoint, baro, flightRate, mr00, mr15, mr30, mr60
16.866666666666667, 5.196152422706632, 2.9999999999999996, 0, 10.0, 1, 6.1, 1.7, 30.13, 0.2833333333333333, 0.35294117647058826, 0.058823529411764705, 0.0, 0.0
17.866666666666667, 3.8567256581192364, 4.596266658713868, 0, 10.0, 3, 5.6, 2.2, 30.11, 0.26666666666666666, 0.5625, 0.1875, 0.125, 0.125
18.866666666666667, 6.062177826491071, 3.4999999999999996, 0, 10.0, 4, 5.6, 2.2, 30.11, 1.4833333333333334, 0.39325842696629215, 0.12359550561797752, 0.078651685393258425, 0.033707865168539325
19.866666666666667, 4.596266658713867, 3.856725658119237, 0, 10.0, 3, 6.1, 2.2, 30.11, 0.3, 0.16666666666666666, 0.1111111111111111, 0.055555555555555552, 0.0
20.866666666666667, 5.196152422706632, 2.9999999999999996, 0, 10.0, 2, 5.6, 2.2, 30.11, 0.45, 0.25925925925925924, 0.1111111111111111, 0.07407407407407407, 0.0
21.866666666666667, 5.362311101832845, 4.499513267805776, 0, 8.0, 3, 5.0, 2.8, 30.11, 0.8833333333333333, 0.18867924528301888, 0.11320754716981132, 0.056603773584905662, 0.037735849056603772
4.866666666666667, 2.819077862357725, 1.0260604299770066, 0, 5.0, 4, 10.6, 10.0, 30.06, 0.03333333333333333, 0.0, 0.0, 0.0, 0.0
5.866666666666667, 4.000000000000001, 6.928203230275509, 0, 0.25, 4, 8.9, 8.9, 30.05, 0.16666666666666666, 0.29999999999999999, 0.10000000000000001, 0.0, 0.0
6.866666666666667, 2.3941410032796817, 6.5778483455013586, 0, 0.25, 4, 7.8, 7.8, 30.07, 0.16666666666666666, 0.20000000000000001, 0.10000000000000001, 0.10000000000000001, 0.10000000000000001
7.866666666666667, 4.286263797015736e-16, 7.0, 0, 0.25, 4, 8.3, 8.3, 30.08, 0.9761904761904762, 0.6097560975609756, 0.073170731707317069, 0.024390243902439025, 0.0
8.566666666666666, 3.6739403974420594e-16, 6.0, 0, 0.25, 5, 8.3, 8.3, 30.09, 0.6111111111111112, 0.45454545454545453, 0.0, 0.0, 0.0
8.866666666666667, 4.898587196589413e-16, 8.0, 0, 0.125, 5, 8.9, 8.9, 30.09, 0.9666666666666667, 0.48275862068965519, 0.25862068965517243, 0.17241379310344829, 0.051724137931034482
9.866666666666667, 1.7364817766693041, 9.84807753012208, 0, 0.125, 5, 8.3, 8.3, 30.11, 1.1025641025641026, 0.69767441860465118, 0.44186046511627908, 0.2558139534883721, 0.093023255813953487
10.516666666666667, 1.7364817766693041, 9.84807753012208, 0, 0.125, 5, 8.3, 8.3, 30.13, 1.0952380952380953, 0.69565217391304346, 0.21739130434782608, 0.043478260869565216, 0.043478260869565216
10.866666666666667, 4.286263797015736e-16, 7.0, 0, 0.125, 5, 8.3, 8.3, 30.13, 0.8166666666666667, 0.53061224489795922, 0.26530612244897961, 0.14285714285714285, 0.081632653061224483
11.866666666666667, 1.0418890660015818, 5.908846518073248, 0, 0.125, 5, 9.4, 9.4, 30.11, 1.1, 0.53030303030303028, 0.27272727272727271, 0.15151515151515152, 0.12121212121212122
12.866666666666667, 1.0418890660015818, 5.908846518073248, 0, 0.125, 4, 10.0, 10.0, 30.08, 0.8833333333333333, 0.62264150943396224, 0.24528301886792453, 0.13207547169811321, 0.056603773584905662
13.866666666666667, 1.0418890660015818, 5.908846518073248, 0, 0.125, 4, 10.0, 10.0, 30.08, 0.6333333333333333, 0.52631578947368418, 0.23684210526315788, 0.21052631578947367, 0.15789473684210525
14.866666666666667, 1.2155372436685128, 6.893654271085456, 0, 0.125, 4, 10.6, 10.0, 30.07, 0.85, 0.72549019607843135, 0.37254901960784315, 0.21568627450980393, 0.078431372549019607
15.866666666666667, 2.3941410032796817, 6.5778483455013586, 0, 0.125, 4, 10.0, 10.0, 30.1, 0.7166666666666667, 0.62790697674418605, 0.30232558139534882, 0.16279069767441862, 0.046511627906976744
16.866666666666667, 2.7361611466053497, 7.517540966287267, 0, 0.75, 3, 10.0, 10.0, 30.09, 0.5833333333333334, 0.7142857142857143, 0.31428571428571428, 0.20000000000000001, 0.085714285714285715
17.866666666666667, 2.0521208599540124, 5.638155724715451, 0, 0.75, 4, 10.0, 10.0, 30.1, 0.55, 0.72727272727272729, 0.36363636363636365, 0.30303030303030304, 0.090909090909090912
18.866666666666667, 6.123233995736766e-16, 10.0, 0, 0.75, 4, 10.0, 10.0, 30.12, 1.3833333333333333, 0.74698795180722888, 0.42168674698795183, 0.19277108433734941, 0.03614457831325301
19.866666666666667, 5.51091059616309e-16, 9.0, 0, 0.75, 4, 10.0, 10.0, 30.13, 0.4166666666666667, 0.64000000000000001, 0.32000000000000001, 0.20000000000000001, 0.0
20.866666666666667, 4.898587196589413e-16, 8.0, 0, 0.75, 4, 9.4, 9.4, 30.13, 1.0833333333333333, 0.69230769230769229, 0.29230769230769232, 0.18461538461538463, 0.1076923076923077
21.866666666666667, 4.286263797015736e-16, 7.0, 0, 0.75, 4, 10.0, 9.4, 30.13, 1.0833333333333333, 0.50769230769230766, 0.16923076923076924, 0.1076923076923077, 0.046153846153846156
22.866666666666667, 0.8682408883346521, 4.92403876506104, 0, 0.125, 4, 10.0, 10.0, 30.15, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0
4.866666666666667, 0.0, 0.0, 0, 0.25, 4, 10.6, 10.6, 30.14, 0.06666666666666667, 0.75, 0.0, 0.0, 0.0
5.866666666666667, 2.3941410032796817, 6.5778483455013586, 0, 0.25, 4, 10.6, 10.6, 30.13, 0.21666666666666667, 0.30769230769230771, 0.076923076923076927, 0.076923076923076927, 0.076923076923076927
6.866666666666667, 4.000000000000001, 6.928203230275509, 0, 0.25, 4, 10.6, 10.6, 30.13, 0.45, 0.40740740740740738, 0.14814814814814814, 0.1111111111111111, 0.1111111111111111
7.866666666666667, 2.7361611466053506, 7.5175409662872665, 0, 0.25, 4, 11.1, 11.1, 30.14, 1.2173913043478262, 0.39285714285714285, 0.071428571428571425, 0.035714285714285712, 0.0
8.25, 0.8682408883346515, 4.92403876506104, 0, 0.25, 4, 11.1, 11.1, 30.16, 1.6363636363636365, 0.72222222222222221, 0.3888888888888889, 0.27777777777777779, 0.055555555555555552
8.433333333333334, 0.8682408883346515, 4.92403876506104, 0, 0.25, 5, 11.1, 11.1, 30.17, 1.1923076923076923, 0.67741935483870963, 0.25806451612903225, 0.19354838709677419, 0.096774193548387094
8.866666666666667, 1.3891854213354433, 7.878462024097664, 0, 0.25, 5, 11.1, 11.1, 30.16, 1.4, 0.6071428571428571, 0.35714285714285715, 0.21428571428571427, 0.095238095238095233
9.866666666666667, 3.061616997868383e-16, 5.0, 0, 0.25, 5, 11.1, 11.1, 30.18, 1.2666666666666666, 0.67105263157894735, 0.38157894736842107, 0.21052631578947367, 0.065789473684210523
10.866666666666667, 2.394141003279681, 6.5778483455013586, 0, 0.25, 5, 11.1, 11.1, 30.19, 0.8166666666666667, 0.67346938775510201, 0.38775510204081631, 0.16326530612244897, 0.061224489795918366
11.866666666666667, 1.3680805733026753, 3.7587704831436333, 0, 0.25, 5, 11.7, 11.7, 30.18, 1.1, 0.72727272727272729, 0.30303030303030304, 0.24242424242424243, 0.10606060606060606
12.866666666666667, 2.3941410032796817, 6.5778483455013586, 0, 0.25, 5, 12.2, 12.2, 30.11, 0.9333333333333333, 0.5714285714285714, 0.375, 0.25, 0.125
13.866666666666667, 6.5778483455013586, 2.394141003279681, 0, 0.25, 4, 13.3, 13.3, 30.11, 0.7884615384615384, 0.82926829268292679, 0.51219512195121952, 0.29268292682926828, 0.17073170731707318
14.733333333333333, 6.5778483455013586, 2.394141003279681, 0, 0.25, 4, 13.0, 13.0, 30.13, 1.125, 0.88888888888888884, 0.66666666666666663, 0.44444444444444442, 0.1111111111111111
14.866666666666667, 5.785088487178855, 6.894399988070802, 0, 0.25, 4, 13.3, 12.8, 30.12, 1.6129032258064515, 0.83999999999999997, 0.56000000000000005, 0.28000000000000003, 0.14000000000000001
15.383333333333333, 5.362311101832846, 4.499513267805774, 0, 0.5, 2, 13.3, 12.8, 30.13, 1.15, 0.86956521739130432, 0.78260869565217395, 0.60869565217391308, 0.34782608695652173
15.716666666666667, 10.336618828644992, 3.762221576582356, 0, 1.5, 2, 13.3, 12.8, 30.12, 0.4444444444444444, 1.0, 0.5, 0.5, 0.25
15.866666666666667, 3.7587704831436337, 1.3680805733026744, 0, 1.5, 2, 13.3, 12.8, 30.13, 0.5714285714285714, 1.0, 0.0, 0.0, 0.0
15.983333333333333, 3.2139380484326967, 3.83022221559489, 0, 1.5, 2, 13.3, 12.8, 30.12, 0.9, 0.88888888888888884, 0.61111111111111116, 0.44444444444444442, 0.27777777777777779
16.316666666666666, 2.052120859954013, 5.63815572471545, 0, 3.0, 1, 13.3, 12.8, 30.1, 1.4, 0.90476190476190477, 0.59523809523809523, 0.40476190476190477, 0.21428571428571427
16.816666666666666, 1.2155372436685121, 6.893654271085456, 0, 1.5, 1, 13.0, 13.0, 30.09, 0.6666666666666666, 1.0, 1.0, 0.5, 0.0
16.866666666666667, 0, 0, 0, 1.5, 1, 12.8, 12.8, 30.09, 0.8333333333333334, 0.81999999999999995, 0.66000000000000003, 0.56000000000000005, 0.32000000000000001
17.866666666666667, 3.064177772475911, 2.5711504387461583, 0, 0.75, 2, 13.3, 12.8, 30.09, 1.5714285714285714, 1.0, 1.0, 0.81818181818181823, 0.27272727272727271
17.983333333333334, 0.0, 0.0, 0, 2.0, 1, 13.3, 13.3, 30.11, 0.5909090909090909, 0.88461538461538458, 0.53846153846153844, 0.46153846153846156, 0.30769230769230771
18.716666666666665, 1.0418890660015825, 5.908846518073248, 0, 2.0, 1, 13.9, 13.3, 30.08, 0.3333333333333333, 0.66666666666666663, 0.66666666666666663, 0.33333333333333331, 0.33333333333333331
18.866666666666667, 2.3941410032796817, 6.5778483455013586, 0, 2.0, 1, 13.3, 13.3, 30.08, 1.3478260869565217, 1.0, 0.80645161290322576, 0.61290322580645162, 0.29032258064516131
19.633333333333333, 2.7361611466053506, 7.5175409662872665, 0, 1.0, 3, 12.8, 12.8, 30.04, 1.6428571428571428, 0.95652173913043481, 0.60869565217391308, 0.47826086956521741, 0.17391304347826086
19.866666666666667, 4.000000000000001, 6.928203230275509, 0, 0.5, 3, 13.3, 12.8, 30.03, 0.4423076923076923, 0.95652173913043481, 0.73913043478260865, 0.52173913043478259, 0.43478260869565216
20.733333333333334, 4.898587196589413e-16, 8.0, 0, 1.5, 2, 13.0, 13.0, 30.02, 1.625, 1.0, 0.84615384615384615, 0.76923076923076927, 0.38461538461538464
20.866666666666667, 1.0418890660015818, 5.908846518073248, 0, 1.5, 2, 13.3, 13.3, 30.03, 1.5263157894736843, 0.89655172413793105, 0.68965517241379315, 0.62068965517241381, 0.37931034482758619
21.183333333333334, 5.196152422706632, 2.9999999999999996, 0, 1.5, 2, 13.9, 13.9, 30.01, 1.3703703703703705, 0.86486486486486491, 0.72972972972972971, 0.56756756756756754, 0.35135135135135137
21.633333333333333, 4.698463103929543, 1.7101007166283435, 0, 0.5, 2, 13.9, 13.9, 30.01, 0.2857142857142857, 1.0, 0.75, 0.5, 0.25
21.866666666666667, 4.499513267805774, 5.362311101832847, 0, 0.5, 2, 13.9, 13.3, 30.02, 1.1833333333333333, 0.94366197183098588, 0.71830985915492962, 0.52112676056338025, 0.25352112676056338
22.866666666666667, 3.2139380484326967, 3.83022221559489, 0, 0.5, 2, 14.4, 13.9, 30.0, 0.14285714285714285, 1.0, 1.0, 0.66666666666666663, 0.33333333333333331
23.216666666666665, 1.3891854213354424, 7.878462024097664, 0, 2.0, 1, 14.4, 13.9, 29.98, 0.3333333333333333, 1.0, 1.0, 0.5, 0.16666666666666666
23.516666666666666, 3.646611731005539, 20.680962813256368, 31.0, 0.25, 3, 13.9, 13.9, 29.82, 0.19047619047619047, 1.0, 0.75, 0.5, 0.5
5.1, 3.83022221559489, 3.2139380484326963, 0, 10.0, 3, 14.4, 14.4, 29.86, 0.08695652173913043, 0.0, 0.0, 0.0, 0.0
5.866666666666667, 3.856725658119237, 4.596266658713867, 0, 8.0, 3, 15.0, 14.4, 29.86, 0.21666666666666667, 0.69230769230769229, 0.15384615384615385, 0.076923076923076927, 0.076923076923076927
6.866666666666667, 1.3680805733026742, 3.7587704831436337, 0, 7.0, 3, 15.0, 15.0, 29.86, 0.42105263157894735, 0.5, 0.125, 0.083333333333333329, 0.041666666666666664
7.816666666666666, 3.856725658119237, 4.596266658713867, 0, 10.0, 2, 14.0, 14.0, 29.87, 1.0, 0.66666666666666663, 0.0, 0.0, 0.0
7.866666666666667, 4.499513267805776, 5.362311101832845, 0, 10.0, 2, 14.4, 13.9, 29.87, 1.0, 0.5625, 0.25, 0.0625, 0.0625
8.133333333333333, 4.0000000000000036, 6.928203230275508, 0, 10.0, 2, 15.0, 14.4, 29.88, 1.9411764705882353, 0.42424242424242425, 0.15151515151515152, 0.090909090909090912, 0.030303030303030304
8.416666666666666, 3.0000000000000027, 5.196152422706631, 0, 10.0, 2, 15.0, 14.4, 29.88, 1.037037037037037, 0.6785714285714286, 0.25, 0.14285714285714285, 0.071428571428571425
8.866666666666667, 4.0000000000000036, 6.928203230275508, 0, 10.0, 3, 15.0, 14.4, 29.88, 1.2608695652173914, 0.37931034482758619, 0.17241379310344829, 0.034482758620689655, 0.0
9.25, 3.500000000000003, 6.0621778264910695, 0, 10.0, 1, 15.6, 14.4, 29.89, 1.4054054054054055, 0.71153846153846156, 0.25, 0.19230769230769232, 0.11538461538461539
9.866666666666667, 4.5000000000000036, 7.794228634059946, 0, 10.0, 3, 16.1, 14.4, 29.9, 1.2321428571428572, 0.60869565217391308, 0.28985507246376813, 0.15942028985507245, 0.072463768115942032
